show_id,title,tags
s1274,"Blue, Painful, Fragile","Movie ShunsukeKariyama RyoYoshizawa HanaSugisaki AmaneOkayama HonokaMatsumoto HiroyaShimizu Japan 2020 TV-14 InternationalMovies Thrillers Kaede and Hisano form a club to change the world. When Hisano vanishes, Kaede throws himself into bringing the club back to its idealistic roots. "
s1275,Canine Intervention,"TV Show JasLeverette UnitedStates 2021 TV-PG RealityTV No dog, no breed, no behavior is unfixable for Cali K9's Jas Leverette. Follow the Oakland dog trainer as he works with a range of canines and owners. "
s1276,Ginny & Georgia,"TV Show BrianneHowey AntoniaGentry DieselLaTorraca JenniferRobertson FelixMallard UnitedStates 2021 TV-14 RomanticTVShows TVComedies TVDramas Free-spirited Georgia and her two kids, Ginny and Austin, move north in search of a fresh start but find that the road to new beginnings can be bumpy. "
s1277,M8 - When Death Rescues Life,"Movie JefersonDe JuanPaiva MarianaNunes GiuliaGayoso BrunoPeixoto FábioBeltrão 2019 TV-MA Dramas InternationalMovies When Maurício becomes a student at a top medical school, he becomes obsessed with a mystery linked to the dead bodies used for dissection. "
s1278,Two Sentence Horror Stories,TV Show NicoleKang JimParrack TaraPacheco ChristopherShyer KimberleyWong UnitedStates 2021 TV-14 TVHorror TeenTVShows This anthology series of terror features diverse characters facing primal fears in spine-chilling situations that stretch past daily routine. 
s1279,Brian Regan: On the Rocks,"Movie TroyMiller BrianRegan UnitedStates 2021 TV-G Stand-UpComedy Brian Regan tackles the big issues weighing on him, including aging, time, obsessive behavior, backpacks on airplanes, ungrateful horses and raisins. "
s1280,Made You Look: A True Story About Fake Art,"Movie BarryAvrich Canada 2020 TV-14 Documentaries InternationalMovies A woman walks into a New York gallery with a cache of unknown masterworks. Thus begins a story of art world greed, willfulness and a high-stakes con. "
s1281,Pelé,"Movie DavidTryhorn BenNicholas UnitedKingdom 2021 TV-14 Documentaries InternationalMovies SportsMovies Against the backdrop of a turbulent era in Brazil, this documentary captures Pelé’s extraordinary path from breakthrough talent to national hero. "
s1282,Red,"Movie TirumalaKishore RamPothineni NivethaPethuraj MalvikaSharma AmrithaAiyer SampathRaj India 2021 TV-14 Dramas InternationalMovies A murder investigation leads police to a photo of a suspect, but when two men are found with faces that match the picture, the case gets doubly tricky. "
s1283,Zindagi in Short,"TV Show India 2020 TV-MA InternationalTVShows TVDramas Complicated marriages, digital romances, domestic dilemmas and schoolyard bullies get the spotlight in these seven, slice-of-life short films. "
s1284,The Conjuring,"Movie JamesWan VeraFarmiga PatrickWilson LiliTaylor RonLivingston ShanleyCaswell UnitedStates 2013 R HorrorMovies Thrillers When a family starts experiencing supernatural terrors after moving into a Rhode Island farmhouse, they seek the help of a pair of noted demonologists. "
s1285,The Conjuring 2,"Movie JamesWan PatrickWilson VeraFarmiga MadisonWolfe FrancesO'Connor LaurenEsposito Canada UnitedStates UnitedKingdom 2016 R HorrorMovies After her daughter unwittingly releases a malevolent spirit in their house in London, a woman enlists the Warrens' help to confront the evil presence. "
s1286,Vincenzo,"TV Show SongJoong-ki JeonYeo-been OkTaec-yeon YooJae-myung KimYeo-jin SouthKorea 2021 TV-14 InternationalTVShows TVComedies TVDramas During a visit to his motherland, a Korean-Italian mafia lawyer gives an unrivaled conglomerate a taste of its own medicine with a side of justice. "
s1287,Classmates Minus,"Movie HuangHsin-Yao ShihMing-shuai ChengJen-shuo NadowLin LiuKuan-ting ChenYi-wen Taiwan 2020 TV-MA Comedies Dramas IndependentMovies Four school buddies — a director, a temp worker, an insurance salesman and a paper craftsman — grapple with unfulfilled dreams amid middle age ennui. "
s1288,Fate: The Winx Saga - The Afterparty,"Movie DavidSpade LondonHughes FortuneFeimster AbigailCowen HannahVanDerWesthuysen UnitedKingdom 2021 TV-14 Comedies Dramas Stars of the fiery hit discuss the show's magic, play trivia and chow down on hot wings. Then, Taylor Tomlinson shares how she would use fairy powers. "
s1289,Operation Finale,"Movie ChrisWeitz OscarIsaac BenKingsley LiorRaz MélanieLaurent NickKroll UnitedStates 2018 PG-13 Dramas Thrillers In 1960, Israeli spies undertake a daring mission to capture notorious Nazi war criminal Adolf Eichmann and bring him to justice. Based on real events. "
s1290,Wave of Cinema: Surat dari Timur,"Movie SaronSakina GlennFredly MarcelloTahitoe Andien RahmaniaAstrini Gamaliel 2020 TV-G Documentaries InternationalMovies Music&Musicals Featuring a mix of film footage and special performances, this virtual concert honors the memory and music of revered Indonesian singer Glenn Fredly. "
s1291,I Care a Lot,Movie JBlakeson RosamundPike PeterDinklage EizaGonzález DianneWiest ChrisMessina UnitedKingdom UnitedStates 2021 R Comedies LGBTQMovies Thrillers A court-appointed legal guardian defrauds her older clients and traps them under her care. But her latest mark comes with some unexpected baggage. 
s1292,Love,Movie KhalidRahman ShineTomChacko RajishaVijayan Gokulan SudhiKoppa VeenaNandakumar India 2020 TV-14 Dramas IndependentMovies InternationalMovies The troubling inner workings of a toxic marriage reveal themselves in surprising ways after one of the couple’s feuds spins out of control. 
s1293,Perú: Tesoro escondido,"Movie LuisAra Uruguay 2017 TV-PG Documentaries InternationalMovies It's a country steeped in cultural traditions that stretch back more than 1,000 years. But Peru is also a land of surprising natural riches. "
s1294,Pitta Kathalu,"TV Show TharunBhasckerDhaassyam B.V.NandiniReddy NagAshwin SankalpReddy ManchuLakshmi SaanveMegghana NaveenKumar JagapathiBabu AmalaPaul India 2021 TV-MA InternationalTVShows TVDramas From secrets and lies to jealousy and control, four stories in this anthology film explore the darker, deceptive sides of love. "
s1295,Tribes of Europa,"TV Show HenrietteConfurius EmilioSakraya DavidAliRashed OliverMasucci MelikaForoutan Germany 2021 TV-MA InternationalTVShows TVAction&Adventure TVDramas In post-apocalyptic Europe, amid wars among microstates, three siblings fight for survival as a greater threat looms over the continent. "
s1296,Eeb Allay Ooo!,"Movie PrateekVats ShardulBhardwaj NutanSinha ShashiBhushan MahinderNath NitinGoel India 2019 TV-MA Comedies Dramas IndependentMovies Hired as a monkey repeller upon moving to Delhi, a young man struggles to find his footing in his unenviable job and his place in the unforgiving world. "
s1297,"Hello, Me!","TV Show ChoiKang-hee KimYoung-kwang LeeRe UmMun-suk KimYou-mi SouthKorea 2021 TV-14 InternationalTVShows RomanticTVShows TVComedies Miserable and unsuccessful, a woman thinks she's lost all her spark — until one day, her spunky younger self appears in front of her demanding change. "
s1298,No Escape Room,Movie AlexMerkin JeniRoss MarkGhanimé HamzaHaq KathyrnDavis DennisAndres UnitedStates 2018 TV-14 HorrorMovies A lighthearted bonding opportunity takes a dark and decidedly dangerous turn when a father and daughter try out an escape room in a small town. 
s1299,Sisyphus,TV Show ChoSeung-woo ParkShin-hye SungDong-il TaeIn-ho ChaeJong-hyeop SouthKorea 2021 TV-14 InternationalTVShows TVAction&Adventure TVDramas An unfathomable incident introduces a genius engineer to dangerous secrets of the world — and to a woman from the future who's come looking for him. 
s1300,Thus Spoke Kishibe Rohan,"TV Show TakahiroSakurai HirokiTakahashi KokiUchiyama MaiNakahara KaoriMizuhashi 2021 TV-MA AnimeSeries InternationalTVShows A popular manga creator becomes enmeshed in paranormal events while conducting research: Stand User Kishibe Rohan visits Italy, goes bankrupt and more. "
s1301,Amend: The Fight for America,"TV Show WillSmith MahershalaAli LaverneCox UtkarshAmbudkar BambadjanBamba UnitedStates 2021 TV-MA Docuseries Will Smith hosts this look at the evolving, often lethal, fight for equal rights in America through the lens of the US Constitution's 14th Amendment. "
s1302,Behind Her Eyes,TV Show SimonaBrown EveHewson TomBateman RobertAramayo TylerHowitt UnitedKingdom 2021 TV-MA BritishTVShows InternationalTVShows TVDramas A single mother enters a world of twisted mind games when she begins an affair with her psychiatrist boss while secretly befriending his mysterious wife. 
s1303,MeatEater,TV Show StevenRinella UnitedStates 2021 TV-14 Docuseries RealityTV Science&NatureTV Steven Rinella scrounges in some of America's wildest terrains in this unscripted series showing him on the hunt for wild animals from ducks to deer. 
s1304,The Most Unknown,"Movie IanCheney UnitedStates 2018 TV-PG Documentaries Traversing disciplines from physics to psychology, nine scientists share ideas and seek common ground by delving into deep existential questions. "
s1305,Animals on the Loose: A You vs. Wild Movie,"Movie BenSimms BearGrylls UnitedStates 2021 TV-PG Children&FamilyMovies When wild animals escape from a sanctuary, Bear Grylls — and you — must pursue them and secure their protective habitat. An interactive special. "
s1306,Awara Paagal Deewana,Movie VikramBhatt AkshayKumar SunilShetty AftabShivdasani PreetiJhangiani AmritaArora India 2002 TV-14 Action&Adventure Comedies Dramas A dentist unwittingly becomes caught in the madcap fight between two criminal brothers-in-law trying to kill one another off to claim their inheritance. 
s1307,Good Girls,TV Show ChristinaHendricks Retta MaeWhitman MatthewLillard RenoWilson UnitedStates 2020 TV-MA CrimeTVShows TVComedies TVDramas Three suburban moms orchestrate a local grocery store heist to escape financial ruin and establish independence – together. 
s1308,The Resurrection of Gavin Stone,"Movie DallasJenkins BrettDalton AnjelahJohnson-Reyes D.B.Sweeney NeilFlynn ShawnMichaels UnitedStates 2017 PG Children&FamilyMovies Comedies Dramas After one too many run-ins with the law, a Hollywood bad boy finds redemption while fulfilling his court-ordered community service at a megachurch. "
s1309,Booba,"TV Show RomanKarev UnitedKingdom 2021 TV-Y7 Kids'TV TVComedies The world is a mystery to little Booba. But he approaches the curiosities around him with wonder, finding adventure in his everyday surroundings. "
s1310,"My Teacher, My Obsession","Movie DamiánRomay LucyLoken LauraBilgeri RustyJoiner AlexandriaDeberry DakotaBruton UnitedStates 2018 TV-14 Thrillers When Riley changed schools, she didn't expect the girls to crush on her English teacher dad. And he didn't expect a disturbing infatuation. "
s1311,The Crew,TV Show KevinJames SarahStiles JillianMueller FreddieStroma GaryAnthonyWilliams UnitedStates 2021 TV-14 TVComedies Life in the garage swerves off track for a NASCAR crew chief and his tight-knit racing team when a new boss steps in and shakes things up. 
s1312,Namaste Wahala,Movie HamishaDaryaniAhuja IniDima-Okojie RuslaanMumtaz RichardMofe-Damijo JokeSilva SujataSehgal Nigeria 2021 TV-14 Comedies Dramas InternationalMovies An interracial romance hits humorous and heart-wrenching hiccups as the couple's parents fight tooth and nail against their relationship. 
s1313,Monsoon,Movie HongKhaou HenryGolding ParkerSawyers MollyHarris DavidTran UnitedKingdom 2020 TV-MA Dramas IndependentMovies LGBTQMovies A reflective man must come to terms with his forced displacement from Vietnam when he returns to his birthplace to spread his parents' ashes. 
s1314,Buried by the Bernards,"TV Show UnitedStates 2021 TV-14 RealityTV In this reality series, the bickering but big-hearted Bernards manage their budget-friendly funeral home while helping grieving families say farewell. "
s1315,Chappelle's Show,"TV Show DaveChappelle UnitedStates 2005 TV-MA TVComedies The brilliant Dave Chappelle performs blistering stand-up, impressions and sketches that skewer topics like racism, politics, celebrities and sex. "
s1316,Hate by Dani Rovira,"Movie MarioBriongos DaniRovira Spain 2021 TV-MA Stand-UpComedy From his hometown of Málaga, Dani Rovira reflects on human beings’ nonsensical hatred in this hilarious and unfiltered comedy special. "
s1317,Mundina Nildana,"Movie VinayBharadwaj PraveenTej RadhikaNarayan AnanyaKashyap AjayRaj Dattanna India 2019 TV-MA Dramas InternationalMovies RomanticMovies As three young professionals chase their wildly different dreams, their relationships with each other indelibly impact their journeys of self-discovery. "
s1318,Nadiya Bakes,"TV Show NadiyaHussain UnitedKingdom 2021 TV-G BritishTVShows InternationalTVShows RealityTV Delightful cakes and heavenly breads pop from the oven as Nadiya Hussain returns to baking, her happy place, and spotlights creative kindred spirits. "
s1319,To All The Boys: Always And Forever,Movie MichaelFimognari LanaCondor NoahCentineo JanelParrish AnnaCathcart RossButler UnitedStates 2021 TV-14 Comedies RomanticMovies Senior year of high school takes center stage as Lara Jean returns from a family trip to Korea and considers her college plans — with and without Peter. 
s1320,Xico's Journey,"Movie EricD.CabelloDíaz VerónicaAlva PabloGamaIturrarán“MagoGamini” LuisÁngelJaramillo LilaDowns ElenaPoniatowska Mexico 2021 TV-Y7 Children&FamilyMovies A girl, a dog and her best pal set out to save a mountain from a gold-hungry corporation. But the key lies closer to home, with her sidekick pup, Xico. "
s1321,Capitani,"TV Show LucSchiltz SophieMousel ClaudeDeDemo JoeDennenwald KonstantinRommelfangen Luxembourg 2019 TV-MA CrimeTVShows InternationalTVShows TVDramas In a Luxembourg village where everyone is keeping secrets, gruff police inspector Luc Capitani investigates the suspicious death of a 15-year-old girl. "
